TiplocCode,StationName,Latitude,Longitude
WORCSSH,Worcester Shrub Hill Rail Station,52.194724457944204,-2.209407708919612
HNDFRTH,Handforth Rail Station,53.34649160049779,-2.2136332499295626
ARDWICK,Ardwick Rail Station,53.471342270165366,-2.2138838413190762
NLSN,Nelson Rail Station,53.8350047582847,-2.2137592513864868
MLDTHRD,Mauldeth Road Rail Station,53.43305949225005,-2.2092511798497054
WSTBRYW,Westbury (Wilts) Rail Station,51.26698438046829,-2.1991816405469256
SHVN,Stonehaven Rail Station,56.966821978673394,-2.225296995476325
CODSALL,Codsall Rail Station,52.62728639550618,-2.2017627730913176
ASHBRYS,Ashburys Rail Station,53.471636202087694,-2.1944362862898026
CONGLTN,Congleton Rail Station,53.157852658223156,-2.192579943464315
NTNB,Norton Bridge Rail Station,52.86669706264907,-2.190543698726164
LVHM,Levenshulme Rail Station,53.44416127189291,-2.1926696118648854
BILBROK,Bilbrook Rail Station,52.6237161873264,-2.186087694542199
CHDH,Cheadle Hulme Rail Station,53.375927129398576,-2.1883026561692347
WRMNSTR,Warminster Rail Station,51.206774875530286,-2.1767339979220424
STOKEOT,Stoke-on-Trent Rail Station,53.007978442026634,-2.180987287941985
BLAKEDN,Blakedown Rail Station,52.406399130801326,-2.1768653400261693
BLLVUE,Belle Vue Rail Station,53.46237299624306,-2.180506915908719
COLNE,Colne Rail Station,53.8547409164392,-2.181859015085864
HTCP,Heaton Chapel Rail Station,53.4255582958592,-2.1790414632280157
CSTL,Castleton (Manchester) Rail Station,53.59184499755157,-2.1782338706364204
DYCE,Dyce Rail Station,57.20564834192012,-2.1923222501106423
RYDRBRW,Ryder Brow Rail Station,53.45657743203748,-2.1730879620294505
WEDGWD,Wedgwood Rail Station,52.95104687658039,-2.1708218600574534
MLSHILL,Mills Hill (Manchester) Rail Station,53.551308572878604,-2.171512725281771
MSTN,Moston Rail Station,53.523418392509726,-2.171022789926732
BARLSTN,Barlaston Rail Station,52.942870524823924,-2.1681110666815884
GORTON,Gorton Rail Station,53.4690722020975,-2.1662093460625904
BMHL,Bramhall Rail Station,53.36061104622579,-2.1635925611645512
STKP,Stockport Rail Station,53.40553682828884,-2.163013043364333
DRTWCHS,Droitwich Spa Rail Station,52.26820130771582,-2.1583631002339025
REDISHS,Reddish South Rail Station,53.43592381156611,-2.1587642828681965
STONE,Stone Rail Station,52.90832451510498,-2.1550411239003373
REDISHN,Reddish North Rail Station,53.449409878611206,-2.1562549233830834
DAVNPRT,Davenport Rail Station,53.39089878566437,-2.1529577107064393
RCHDALE,Rochdale Rail Station,53.61030524241679,-2.1535241035862946
MELKSHM,Melksham Rail Station,51.37982121858477,-2.1444969404350105
HAGLEY,Hagley Rail Station,52.42248809251489,-2.146417045954179
PSBY,Prestbury Rail Station,53.29338125999529,-2.145482457120283
FRFD,Fairfield Rail Station,53.47129210503592,-2.145774882943818
STRBDGT,Stourbridge Town Rail Station,52.45557700946139,-2.141817856434878
WMOR,Woodsmoor Rail Station,53.38647188140157,-2.142086547435794
LNTN,Longton Rail Station,52.98995111685339,-2.1370105200017866
STRBDG1,Stourbridge Junction Rail Station,52.44754022500185,-2.1338762495498917
STRBDGJ,Stourbridge Junction Rail Station,52.44758520828446,-2.133846959599421
BRNGTN,Brinnington Rail Station,53.43211485256566,-2.135119837076748
POYNTON,Poynton Rail Station,53.35038252156411,-2.1344100805733155
ADLC,Adlington (Cheshire) Rail Station,53.319552362719804,-2.1335624313890467
DNTON,Denton Rail Station,53.45686405467207,-2.1316594777223274
STAFFRD,Stafford Rail Station,52.80388839514512,-2.1220355775608324
WARHAM,Wareham Rail Station,50.692886762544916,-2.1152464630100263
MACLSFD,Macclesfield Rail Station,53.25934029681008,-2.1219817264088427
HAZL,Hazel Grove Rail Station,53.37754148421008,-2.122019311250345
WVRMPTN,Wolverhampton Rail Station,52.58784311221391,-2.119514470319965
PNKRDG,Penkridge Rail Station,52.72349782517981,-2.119293552771538
CHIPNHM,Chippenham Rail Station,51.46248626410061,-2.1153938514117283
LYEE,Lye (West Midlands) Rail Station,52.45992047073887,-2.1159291976145385
PLTH,Portlethen Rail Station,57.061374497571016,-2.1266112460425903
GIDB,Guide Bridge Rail Station,53.47462574829515,-2.1137105265541902
SMBG,Smithy Bridge Rail Station,53.6332519764801,-2.1135024317863964
ASHCHRC,Ashchurch for Tewkesbury Rail Station,51.998902362779546,-2.1087599064470015
BREDBRY,Bredbury Rail Station,53.42315170922669,-2.11048799603294
GRGRAVE,Gargrave Rail Station,53.978414778227695,-2.1051703349775965
WDEN,Walsden Rail Station,53.69625824255457,-2.1044639900153905
CHLTNHM,Cheltenham Spa Rail Station,51.897395607158884,-2.0996199185520004
TODMRDN,Todmorden Rail Station,53.71381610472836,-2.0996591253511707
ASHONUL,Ashton-under-Lyne Rail Station,53.49127127791425,-2.094312230591958
LITLBRO,Littleborough Rail Station,53.64299363885862,-2.09465131289504
WOODLEY,Woodley Rail Station,53.42925166037065,-2.0932715076555746
CRADLYH,Cradley Heath Rail Station,52.46965190694582,-2.0904880956764447
HEXHAM,Hexham Rail Station,54.9734575256841,-2.0947945303657605
ABRDEEN,Aberdeen Rail Station,57.14370262782751,-2.0986850711064737
ROMILEY,Romiley Rail Station,53.414010142089055,-2.0893264425926623
COSELEY,Coseley Rail Station,52.54508084367954,-2.0857774452564826
HYDEN,Hyde North Rail Station,53.464798007556006,-2.085456795310004
HYDEC,Hyde Central Rail Station,53.45188172227123,-2.08525008940446
MDWD,Middlewood Rail Station,53.359957157306376,-2.0833530308793526
TISBURY,Tisbury Rail Station,51.06085129233315,-2.07900205993693
HOLTONH,Holton Heath Rail Station,50.71140681518554,-2.077844747137919
FLWRYFD,Flowery Field Rail Station,53.46185286944579,-2.0810528741036864
ROHL,Rose Hill Marple Rail Station,53.39622172914712,-2.0765214589061687
PERSHOR,Pershore Rail Station,52.13055325868288,-2.0715367476280053
BLYBDGE,Blythe Bridge Rail Station,52.96814063420444,-2.0669610700835683
NWTH,Newton for Hyde Rail Station,53.45637855976972,-2.067142342410453
TIPTON,Tipton Rail Station,52.53044024241571,-2.0657011167505797
SBYD,Stalybridge Rail Station,53.48457773425859,-2.0627414877989305
OLHL,Old Hill Rail Station,52.47093184142123,-2.05619062267814
MARPLE,Marple Rail Station,53.40069088583935,-2.0572632667962525
GODLY,Godley Rail Station,53.451701901590674,-2.0547723095920807
DUDLPT,Dudley Port Rail Station,52.52464969418398,-2.0494795139771904
BRMSGRV,Bromsgrove Rail Station,52.3222846556379,-2.0473449528444756
DISLEY,Disley Rail Station,53.358181067023956,-2.042481480588194
MOSSLEY,Mossley (Manchester) Rail Station,53.514976921940296,-2.041281871652096
HATRSLY,Hattersley Rail Station,53.445280921683114,-2.040310499566346
STRINES,Strines Rail Station,53.37503746704237,-2.0339156791012356
ROWLEYR,Rowley Regis Rail Station,52.47732408991905,-2.030874888115571
SKPT,Skipton Rail Station,53.95868524839562,-2.0258720248090443
KEMBLE,Kemble Rail Station,51.67699386978611,-2.022817051050193
CNCK,Cannock Rail Station,52.68615917625799,-2.0221472162494685
LNDYW,Landywood Rail Station,52.65653848818721,-2.0207276485920476
HMWTHY,Hamworthy Rail Station,50.72519011997956,-2.019356932078379
BLOXN,Bloxwich North Rail Station,52.62543458511551,-2.0176843281160397
CRBG,Corbridge Rail Station,54.966259346215594,-2.0184000327948817
BRBM,Broadbottom Rail Station,53.44097215627801,-2.01652073256271
GFLD,Greenfield Rail Station,53.53885640437594,-2.013843415100125
CONONLY,Cononley Rail Station,53.91756853009361,-2.0120676074848527
SNDWDUD,Sandwell & Dudley Rail Station,52.50865752714294,-2.0115959149742255
BLOXWCH,Bloxwich Rail Station,52.61819862119353,-2.0114777914010786
BRWCKUT,Berwick-upon-Tweed Rail Station,55.77433576621144,-2.010973284034733
HBDNBDG,Hebden Bridge Rail Station,53.73758589470127,-2.00905866941627
NWMILSN,New Mills Newtown Rail Station,53.35962657617513,-2.0085252216449403
NWMILSC,New Mills Central Rail Station,53.364840148383806,-2.00567109468559
LGRN,Langley Green Rail Station,52.493869578787724,-2.0049640074320116
SHPE,Stanhope Rail Station,54.74330887663586,-2.0032612446989817
HDNS,Hednesford Rail Station,52.71010963659766,-2.0017779028425378
BGRN,Barnt Green Rail Station,52.361086606463225,-1.9924664623804658
BSCTSTA,Bescot Stadium Rail Station,52.56309148407616,-1.9911054424748982
FURNESV,Furness Vale Rail Station,53.348750164827564,-1.988844546764776
WHALYBG,Whaley Bridge Rail Station,53.33023309138917,-1.9846450071106785
WALSALL,Walsall Rail Station,52.58439671140788,-1.9847548638698331
POOLE,Poole Rail Station,50.71942631545334,-1.983317473170756
MYTHLMR,Mytholmroyd Rail Station,53.72900126789558,-1.981425717703766
LONB,Longbridge Rail Station,52.396416534509484,-1.9812914973900908
GALTILL,Smethwick Galton Bridge Rail Station,52.50177927155735,-1.9805108649880934
GALTINT,Smethwick Galton Bridge High Level Rail Station,52.50177926916325,-1.9804961336150804
TAMEBDG,Tame Bridge Parkway Rail Station,52.55293094402455,-1.9762114533835753
RIDNGML,Riding Mill Rail Station,54.948734387634296,-1.9715549461313195
DNTG,Dinting Rail Station,53.44932900277552,-1.9702985125182007
SMTHKRS,Smethwick Rolfe Street Rail Station,52.496383300039625,-1.9706444060071808
ALVCHRC,Alvechurch Rail Station,52.34606892406987,-1.9676604617923144
FROSTLY,Frosterley Rail Station,54.72699319577933,-1.96441133863961
HADFILD,Hadfield Rail Station,53.46074303441565,-1.965320418879191
NRTF,Northfield Rail Station,52.40819011846191,-1.9658514009000956
HNDSHWT,The Hawthorns Rail Station,52.505371409034495,-1.964008813711984
GLSP,Glossop Rail Station,53.44446810497921,-1.9490736844041059
EVESHAM,Evesham Rail Station,52.09839538817947,-1.947313441298971
STEETON,Steeton & Silsden Rail Station,53.90003037180369,-1.9447194964556194
PSTONE,Parkstone (Dorset) Rail Station,50.72297707228594,-1.9479564518714099
CHNLY,Chinley Rail Station,53.340288295803376,-1.943940684134984
RDIT,Redditch Rail Station,52.30632405692978,-1.9452495740220204
RUGLTWN,Rugeley Town Rail Station,52.75437561405398,-1.9368395161234546
UNVRSYB,University Rail Station,52.4512404350681,-1.9366836474844618
SELYOAK,Selly Oak Rail Station,52.44198025774939,-1.9358141825304143
MRSN,Marsden Rail Station,53.60318457720915,-1.9307497490407148
KNORTON,Kings Norton Rail Station,52.414289001518036,-1.9323256966056153
RUGL,Rugeley Trent Valley Rail Station,52.76965390203245,-1.9298513359964762
HAMSTED,Hamstead (Birmingham) Rail Station,52.53106676600586,-1.9289776777576226
BOURNVL,Bournville Rail Station,52.42696146086241,-1.9264237982498071
STCKSFL,Stocksfield Rail Station,54.94704688711329,-1.916759161143172
CHEF,Chapel-en-le-Frith Rail Station,53.31222921351732,-1.918762346698009
BRANKSM,Branksome Rail Station,50.726962877257606,-1.9197581726954192
BUXTON,Buxton Rail Station,53.26071962977123,-1.9128633298776307
BHAMJEW,Jewellery Quarter Rail Station,52.48943298990071,-1.9132127147691744
FIVEWYS,Five Ways Rail Station,52.47109328209518,-1.9129542617642792
SWRBBDG,Sowerby Bridge Rail Station,53.707844817361156,-1.9070214870942241
KEIGHLY,Keighley Rail Station,53.86796130059761,-1.9016494405201032
PRYBR,Perry Barr Rail Station,52.516483904133956,-1.9019600038875923
BHAMNWS,Birmingham New Street Rail Station,52.47781673078491,-1.9002053155082985
BHAMSNH,Birmingham Snow Hill Rail Station,52.48335360160345,-1.899088428186291
BHAMMRS,Birmingham Moor Street Rail Station,52.47907755786149,-1.892472477113419
DVHL,Dove Holes Rail Station,53.30002630204432,-1.8897515061487398
WOLSHAM,Wolsingham Rail Station,54.72631358557992,-1.8835177205834484
SLTHWTE,Slaithwaite Rail Station,53.62382806993894,-1.8815786487226196
WITTON,Witton (West Midlands) Rail Station,52.51237771971443,-1.8844345577300914
BRDS,Bordesley Rail Station,52.471871337833214,-1.8777686044963526
PRUDHOE,Prudhoe Rail Station,54.96582654635425,-1.8648655121500646
ASTON,Aston Rail Station,52.50422900286995,-1.8719335085460045
DUDESTN,Duddeston Rail Station,52.488361173330574,-1.8713904298196657
WYTH,Wythall Rail Station,52.37993486355007,-1.8655348925873672
ELWD,Earlswood (West Midlands) Rail Station,52.36657948690218,-1.861169453793526
SMLHTH,Small Heath Rail Station,52.46375998124553,-1.8593926606497169
BOMO,Bournemouth Rail Station,50.72727159461047,-1.8645029217015132
UTOXETR,Uttoxeter Rail Station,52.89678930825289,-1.8572545948552668
HLFX,Halifax Rail Station,53.72095908969685,-1.8535746852171642
ADERLYP,Adderley Park Rail Station,52.48308428671205,-1.8559443913283746
YRDLYWD,Yardley Wood Rail Station,52.421500823318745,-1.8543802642493832
GRAVLYH,Gravelly Hill Rail Station,52.51499444704726,-1.8525983744433085
WHLE,Whitlocks End Rail Station,52.39183004001938,-1.8515388031774542
CFLATTS,Crossflatts Rail Station,53.858464231061234,-1.844885945610994
HLGN,Hall Green Rail Station,52.43690769600905,-1.8456508254615784
BLKST,Blake Street Rail Station,52.604883086071794,-1.8449143534521033
SHIRLEY,Shirley Rail Station,52.40341911609136,-1.8451795752396096
SHNS,Shenstone Rail Station,52.63935784059972,-1.84420156520505
THELAKS,The Lakes Rail Station,52.35914212570216,-1.8446733217628746
WDND,Wood End Rail Station,52.34367844131752,-1.8442136668612432
BNGY,Bingley Rail Station,53.848612502613456,-1.8373222542657373
ERDNGTN,Erdington Rail Station,52.52828250733043,-1.8395088480615271
TYSL,Tyseley Rail Station,52.45411488916873,-1.839115965512994
BTLRSLA,Butlers Lane Rail Station,52.592467970424394,-1.838020076404624
SPRD,Spring Road Rail Station,52.44341441451059,-1.8373894543732907
CHSRD,Chester Road Rail Station,52.53564449166895,-1.832479259043449
HONYBRN,Honeybourne Rail Station,52.10159871493212,-1.8337426767376734
WYGN,Wylde Green Rail Station,52.54571163441652,-1.8314087682760323
FOUROKS,Four Oaks Rail Station,52.57977828500507,-1.8280316607045817
ILKLEY,Ilkley Rail Station,53.92476272417121,-1.8220274583013472
LCHC,Lichfield City Rail Station,52.680144910526295,-1.8254196580950837
SUTCO,Sutton Coldfield Rail Station,52.564940405172315,-1.8248440484123583
WYLAM,Wylam Rail Station,54.974970466522976,-1.814061682249486
EDALE,Edale Rail Station,53.36496951076803,-1.816626173872667
DANZEY,Danzey Rail Station,52.32481097058829,-1.8208771233290437
ACOCKSG,Acocks Green Rail Station,52.449321119400864,-1.818975384068011
POKSDWN,Pokesdown Rail Station,50.73108608976076,-1.8251020251715637
STECHFD,Stechford Rail Station,52.48481916371549,-1.8110252774134907
LKWD,Lockwood Rail Station,53.634731639476165,-1.800790712594008
BNRHYDN,Ben Rhydding Rail Station,53.92571246653445,-1.7974300262962049
OLTON,Olton Rail Station,52.43850976557751,-1.8043093435590518
LCHTTVH,Lichfield Trent Valley High Level Rail Station,52.68689241021197,-1.800243654977693
LCHTTVL,Lichfield Trent Valley Rail Station,52.68689238531716,-1.8002288614788082
SLSBRY,Salisbury Rail Station,51.070546681886825,-1.8063867127461688
BERRYB,Berry Brow Rail Station,53.621039099932894,-1.7934320478517691
SAIR,Saltaire Rail Station,53.83849148588053,-1.7904803805300824
HDRSFLD,Huddersfield Rail Station,53.64850070319271,-1.7846901653050378
SOLIHUL,Solihull Rail Station,52.41438904191668,-1.788390516078707
HONLEY,Honley Rail Station,53.60822668231473,-1.7809652702824277
LEAHALL,Lea Hall Rail Station,52.480641239718246,-1.7860117824364958
BRHOUSE,Brighouse Rail Station,53.698195697684405,-1.779438807558515
WOTONWN,Wootton Wawen Rail Station,52.26689836161967,-1.7846964945094668
HENLYIA,Henley-in-Arden Rail Station,52.2914854939515,-1.7839909948040695
SDON,Swindon Rail Station,51.56547063829741,-1.7855111338656522
SHPY,Shipley Rail Station,53.83304992417945,-1.7734896802734135
CHRISTC,Christchurch Rail Station,50.73821242989052,-1.7845459209746777
FRZNGHL,Frizinghall Rail Station,53.82036838944635,-1.769001026954232
BKHLS,Brockholes Rail Station,53.596970203656355,-1.769691189873804
WDNYMNR,Widney Manor Rail Station,52.39593346685225,-1.7743704061131398
PEWSEY,Pewsey Rail Station,51.34219139966683,-1.7706751773644562
BURLYIW,Burley-in-Wharfedale Rail Station,53.908148901179615,-1.7533718874387638
BAILDON,Baildon Rail Station,53.85022269979937,-1.7536361605811337
LOWMOOR,Low Moor Rail Station,53.74992538877831,-1.7534038212936462
BRADFS,Bradford Forster Square Rail Station,53.79692282060984,-1.7529615106278023
DEIGHTN,Deighton Rail Station,53.66848097925315,-1.7518963662475633
BRADIN,Bradford Interchange Rail Station,53.791073656312754,-1.7495956731014894
MRSTNGR,Marston Green Rail Station,52.46718732803886,-1.755606855026644
WILMCOT,Wilmcote Rail Station,52.222996759712885,-1.7560112746808796
DORIDGE,Dorridge Rail Station,52.37206675534836,-1.7529002256742738
BEARLEY,Bearley Rail Station,52.24440875292416,-1.750255257123826
MENSTON,Menston Rail Station,53.89233728512876,-1.735510013898879
WTRORTN,Water Orton Rail Station,52.51858341553779,-1.7430903433936427
HOPD,Hope (Derbyshire) Rail Station,53.34610854152201,-1.7298866903683718
STKSMR,Stocksmoor Rail Station,53.59408553944852,-1.7232478207457003
SOAVPWY,Stratford-upon-Avon Parkway Rail Station,52.206777387404806,-1.7308423411494565
BLAYDON,Blaydon Rail Station,54.96578698705045,-1.7125806664400192
AIRP,Newcastle Airport Metro,55.03594754118266,-1.711046479848164
CHHL,Chathill Rail Station,55.5367313487597,-1.70637510058414
BHAMINT,Birmingham International Rail Station,52.45080531459126,-1.7258566417372545
LAPWRTH,Lapworth Rail Station,52.34224933249212,-1.7256911987388588
GUISELY,Guiseley Rail Station,53.87593268158254,-1.7150798733587027
APERLYB,Apperley Bridge Rail Station,53.84174738188797,-1.7058284534207406
SOAV,Stratford-upon-Avon Rail Station,52.19424665548623,-1.7162884101387765
SPLY,Shepley Rail Station,53.58873871011303,-1.7049280387569072
COLESHL,Coleshill Parkway Rail Station,52.51652477699903,-1.7081771925388152
HINTONA,Hinton Admiral Rail Station,50.75263831601627,-1.7141265023751333
MRPTHRP,Morpeth Rail Station,55.16237467539024,-1.6830744583358987
MIRFILD,Mirfield Rail Station,53.67139943119307,-1.692545001403705
HMPTNIA,Hampton-in-Arden Rail Station,52.42903147017263,-1.6999305364533095
MINMARS,Moreton-in-Marsh Rail Station,51.99227893331312,-1.700380337322862
BAMFORD,Bamford Rail Station,53.33899813043596,-1.689081701554825
CLAVRDN,Claverdon Rail Station,52.27708876793901,-1.6965598020120785
